name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
GOLDSMITHS COLLEGE,"1,890.00", 07/07/2017,Childrens Services,Other Services
GOLDSMITHS COLLEGE,630.00, 07/07/2017,Childrens Services,Other Services
MASTERDOR LIMITED,"1,381.25", 07/07/2017,Capital Housing Revenue Acc,Safety
MASTERDOR LIMITED,"1,216.62", 07/07/2017,Capital Housing Revenue Acc,Safety
TEACHERS` PENSIONS,841.41, 07/07/2017,Childrens Services,Early Retirement Costs Ongoing
TEACHERS` PENSIONS,"34,359.15", 07/07/2017,Childrens Services,Early Retirement Costs Ongoing
TEACHERS` PENSIONS,"13,612.70", 07/07/2017,Childrens Services,Early Retirement Costs Ongoing
TEACHERS` PENSIONS,"4,184.19", 07/07/2017,Childrens Services,Early Retirement Costs Ongoing
TEACHERS` PENSIONS,"6,173.74", 07/07/2017,Childrens Services,Early Retirement Costs Ongoing
TEACHERS` PENSIONS,"7,388.46", 07/07/2017,Childrens Services,Early Retirement Costs Ongoing
TEACHERS` PENSIONS,"3,468.29", 07/07/2017,Childrens Services,Early Retirement Costs Ongoing
TEACHERS` PENSIONS,"11,762.40", 07/07/2017,Childrens Services,Early Retirement Costs Ongoing
MASTERDOR LIMITED,"4,856.92", 07/07/2017,Capital Housing Revenue Acc,Fence
MASTERDOR LIMITED,"1,409.16", 07/07/2017,Capital Housing Revenue Acc,Safety
MASTERDOR LIMITED,757.69, 07/07/2017,Capital Housing Revenue Acc,Safety
MASTERDOR LIMITED,383.27, 07/07/2017,Capital Housing Revenue Acc,Fence
MASTERDOR LIMITED,"5,235.89", 07/07/2017,Capital Housing Revenue Acc,Safety
HER MAJESTY`S COURTS SERVICE,"6,750.00", 07/07/2017,Chief Executives,Court Costs Summons Fees
HER MAJESTY`S COURTS SERVICE,"3,900.00", 07/07/2017,Chief Executives,Court Costs Summons Fees
REDACTED PERSONAL INFORMATION,780.00, 10/07/2017,Childrens Services,Agency Staff
REDACTED PERSONAL INFORMATION,624.00, 10/07/2017,Childrens Services,Agency Staff
REDACTED PERSONAL INFORMATION,780.00, 10/07/2017,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,900.00, 10/07/2017,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,900.00, 10/07/2017,Childrens Services,Other Services
RIVER HEIGHTS TMC,"22,488.00", 10/07/2017,Housing Services HRA,Services Other Local Author
RIVER HEIGHTS TMC,"22,488.00", 10/07/2017,Housing Services HRA,Services Other Local Author
HARRIS CUFFARO & NICHOLS,"1,666.08", 10/07/2017,Chief Executives,Legal Fees
HARRIS CUFFARO & NICHOLS,9.67, 10/07/2017,Chief Executives,Legal Fees
HARRIS CUFFARO & NICHOLS,993.74, 10/07/2017,Chief Executives,Legal Fees
HARRIS CUFFARO & NICHOLS,4.93, 10/07/2017,Chief Executives,Legal Fees
THE ROTARY CLUB OF BOURNEMOUTH,"4,821.00", 10/07/2017,Childrens Services,Rents Other
CHUBB FIRE LIMITED,727.68, 10/07/2017,Regeneration Enterprise and Sk,Equipment
CHUBB FIRE LIMITED,"3,243.37", 10/07/2017,Regeneration Enterprise and Sk,Equipment
ROYAL HOLLOWAY UNIVERSITY OF LONDON,"1,100.00", 10/07/2017,Childrens Services,Other Services
BITE SIZE LTD,"1,980.00", 10/07/2017,Chief Executives,Housing - Short Courses
GREENWICH LEISURE LIMITED,500.00, 10/07/2017,Chief Executives,Subsistence
THE LONDON APPRENTICESHIP COMPANY,"45,217.87", 10/07/2017,Regeneration Enterprise and Sk,Apprentice Costs
AECOM LIMITED,"2,642.40", 10/07/2017,Capital Housing Revenue Acc,Ext Site Surveys
IESE TRANSFORMATION LIMITED,"6,000.00", 10/07/2017,Chief Executives,Shared Services - Short Courses
LOGICALIS UK LIMITED,630.00, 10/07/2017,Chief Executives,Computer Hardware
LOGICALIS UK LIMITED,"2,520.00", 10/07/2017,Chief Executives,Computer Hardware
FENSCAPES LTD,"16,091.85", 10/07/2017,Housing Services HRA,Planned Maintenance
RE-GEN (UK) CONSTRUCTION LTD,"17,402.03", 10/07/2017,Housing Services HRA,Electrical Testing
GOLDSMITHS COLLEGE,630.00, 10/07/2017,Childrens Services,Other Services
SOUTH OF ENGLAND FOUNDATION,"11,472.25", 10/07/2017,Childrens Services,Grants To Voluntary Organ
SOUTH OF ENGLAND FOUNDATION,"28,750.00", 10/07/2017,Childrens Services,Grants To Voluntary Organ
CARERS SUPPORT (BEXLEY),"23,375.00", 10/07/2017,Health and Adult Services,Grants To Voluntary Organ
DAVID PHILLIPS FURNITURE LTD,162.00, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,34.80, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,186.35, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,30.00, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,157.20, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,29.75, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,38.39, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,16.78, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,4.78, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,9.58, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,26.38, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,28.78, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,162.00, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,34.80, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,194.14, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,186.34, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,30.00, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,12.68, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,13.19, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,7.19, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,11.99, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,7.80, 10/07/2017,Chief Executives,ESS Care Grant Electrical
REDACTED PERSONAL INFORMATION,"1,108.00", 10/07/2017,Childrens Services,Services Other Local Author
DAVID PHILLIPS FURNITURE LTD,59.52, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,76.78, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,33.55, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,9.55, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,19.15, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,52.75, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,57.55, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,162.00, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,34.80, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,194.15, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,186.35, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,30.00, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,45.59, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,50.39, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,43.17, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,43.17, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,4.78, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,9.58, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,19.18, 10/07/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,162.00, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,34.80, 10/07/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,194.14, 10/07/2017,Chief Executives,ESS Care Grant Electrical
THE DARTINGTON HALL TRUST,"6,780.00", 10/07/2017,Childrens Services,Other Services
GREENWICH FOUNDATION FOR THE ROYAL NAVAL COLLEGE,"2,442.30", 10/07/2017,Regeneration Enterprise and Sk,Rents Other
TUNGATE FORMS AND LABELS LIMITED,572.40, 10/07/2017,Chief Executives,Printing
UNIQUE OFFICE SOLUTIONS LIMITED,565.87, 10/07/2017,Comm Safety and Environment,Materials
APSE,"1,738.90", 10/07/2017,Comm Safety and Environment,Training Expenses
GREENWICH & DOCKLANDS FESTIVALS,"4,250.00", 10/07/2017,Chief Executives,MIsc
REDACTED PERSONAL INFORMATION,720.00, 10/07/2017,Childrens Services,Other Services
GUNNER LTD,"5,247.13", 10/07/2017,NS General Fund,General Payments
GUNNER LTD,"1,105.70", 10/07/2017,NS General Fund,General Payments
GUNNER LTD,-3.00, 10/07/2017,Housing Services,Stationery
GUNNER LTD,-969.08, 10/07/2017,Housing Services,Ext Inc Other Recover Charges
C-ALF LEARNING LTD,"2,880.00", 10/07/2017,Childrens Services,Other Services
GUNNER LTD,"6,660.26", 10/07/2017,NS General Fund,General Payments
GUNNER LTD,-3.00, 10/07/2017,Housing Services,Stationery
GUNNER LTD,"-1,015.97", 10/07/2017,Housing Services,Ext Inc Other Recover Charges
A & T FLOORING LIMITED,"2,262.00", 10/07/2017,Capital Housing Revenue Acc,Safety
A & T FLOORING LIMITED,"5,992.80", 10/07/2017,Housing Services HRA,Direct Orders
D CATCHESIDES LTD,"4,643.26", 10/07/2017,Housing Services HRA,Services Private Contractor
DARREN MIDDLEDITCH T/A DISABLED SOLUTIONS,"1,000.00", 10/07/2017,Housing Services,Other Services
GRAHAM HOLMES ASTRASEAL LIMITED,"3,036.00", 10/07/2017,Capital Housing Revenue Acc,Safety
TIERGLAZE LTD,870.00, 10/07/2017,Housing Services HRA,Direct Orders
TIERGLAZE LTD,-29.00, 10/07/2017,Corporate Accounts,Tax Withheld
PENNA PLC,670.20, 10/07/2017,Chief Executives,Other Recoverage Charges
LONG LANE JFC LTD,545.89, 10/07/2017,Comm Safety and Environment,Materials
REDACTED PERSONAL INFORMATION,784.89, 10/07/2017,Childrens Services,Professional Fees
REDACTED PERSONAL INFORMATION,848.00, 10/07/2017,Systems Control Accounts,Advances
M G AXTON,"6,128.99", 10/07/2017,Housing Services HRA,Voids
M G AXTON,"3,590.93", 10/07/2017,Housing Services HRA,Voids
M G AXTON,"8,343.60", 10/07/2017,Housing Services HRA,Planned Maintenance
HSBC INVOICE FINANCE (UK) LTD,414.00, 10/07/2017,Health and Adult Services,Equipment
HSBC INVOICE FINANCE (UK) LTD,45.24, 10/07/2017,Health and Adult Services,Equipment
HSBC INVOICE FINANCE (UK) LTD,34.68, 10/07/2017,Health and Adult Services,Equipment
HSBC INVOICE FINANCE (UK) LTD,22.68, 10/07/2017,Health and Adult Services,Equipment
GREENWICH SERVICE PLUS LIMITED,"21,128.96", 10/07/2017,Childrens Services,Vehicle Hire
GREENWICH SERVICE PLUS LIMITED,"25,488.00", 10/07/2017,Childrens Services,Vehicle Hire
CARE OUTLOOK LTD,"1,610.95", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,795.76, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,772.16, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,543.36", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,590.84, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,771.96, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,764.42", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,026.76", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,661.52, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,519.80, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,205.04", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,189.04", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,708.92, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,976.52, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,165.92", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,567.12, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,543.92", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,771.96, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,977.32", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,567.08, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,150.17", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,673.63, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,205.84", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,531.63, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,512.10, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,771.96, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,551.32, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,678.24", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,197.96", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,323.00", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,906.53", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,724.92, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,882.28, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,756.20, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,716.88, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,748.09", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,606.51, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,661.36, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,835.28, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"3,236.79", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,977.32", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,039.44", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,921.52", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,551.32, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,677.40, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,559.68", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,866.08", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,669.52", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,988.67, 10/07/2017,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,850.92, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,646.00", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,968.79, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,598.84, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,582.84, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,968.92, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,803.44, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,937.44, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,567.00, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,630.08, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,708.60", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,882.28, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,960.76, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,551.32, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,551.32, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,722.68, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,653.62", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,607.19", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,508.01, 10/07/2017,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,661.88, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,645.88, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,771.96, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,732.58, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,551.24, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,716.76", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,110.38", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,543.44, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,850.52, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,504.90", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,749.36", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,425.92", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,882.24, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,504.31, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,551.32, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,610.65, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,850.80, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,669.80, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,212.96", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,819.52, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,693.36, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,531.67, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,535.72, 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"3,114.75", 10/07/2017,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,555.31, 10/07/2017,Health and Adult Services,Greenwich Home Support
